exc_prob,value
0.036460926,544
0.036523146,543
0.036585366,543
0.036647586,542.9958311
0.036709806,542.9958311
0.036772026,541.4775891
0.036834246,541
0.036896466,540
0.036958686,540
0.037020906,539.2007455
0.037083126,539.2007455
0.037145346,539
0.037207566,539
0.037269786,538.4419365
0.037332006,538.4419365
0.037394226,538
0.037456446,537.683197
0.037518666,537
0.037580886,536.9245272
0.037643106,536.9245272
0.037705326,536
0.037767546,536
0.037829766,535.4073969
0.037891986,535.4073969
0.037954206,535.4073969
0.038016426,535.4073969
0.038078646,535
0.038140866,535
0.038203086,534.6489366
0.038265306,534
0.038327526,534
0.038389746,532.3739758
0.038451966,532
0.038514186,531.615796
0.038576406,531
0.038638626,530
0.038700846,529.3416789
0.038763066,529
0.038825286,528.5837809
0.038887506,527
0.038949726,527
0.039011946,525.5528969
0.039074166,524.0378808
0.039136386,524
0.039198606,523.2804795
0.039260826,523.2804795
0.039323046,523
0.039385266,523
0.039447486,521.008704
0.039509706,521
0.039571926,521
0.039634146,520
0.039696366,520
0.039758586,520
0.039820806,519.4945448
0.039883026,519
0.039945246,518.7375728
0.040007466,518.7375728
0.040069686,518
0.040131906,517.9806727
0.040194126,517.2238445
0.040256346,516.4670883
0.040318566,515
0.040380786,515
0.040443006,514.9537925
0.040505226,513
0.040567446,513
0.040629667,512.6843913
0.040691887,512
0.040754107,512
0.040816327,512
0.040878547,510.4156435
0.040940767,509.6595399
0.041002987,509.6595399
0.041065207,509
0.041127427,509
0.041189647,509
0.041251867,508.1475516
0.041314087,508.1475516
0.041376307,508.1475516
0.041438527,508
0.041500747,508
0.041562967,508
0.041625187,508
0.041687407,507
0.041749627,506
0.041811847,505
0.041874067,505
0.041936287,504.3688629
0.041998507,504
0.042060727,503.6133457
0.042122947,502.1025326
0.042185167,502
0.042247387,502
0.042309607,502
0.042371827,502
0.042434047,502
0.042496267,500.5920151
0.042558487,500.5920151
0.042620707,500
0.042682927,500
0.042745147,500
0.042807367,500
0.042869587,500
0.042931807,500
0.042994027,500
0.043056247,499.8368675
0.043118467,499.0817941
0.043180687,499.0817941
0.043242907,498
0.043305127,498
0.043367347,497
0.043429567,496.8170203
0.043491787,496.8170203
0.043554007,496.0622447
0.043616227,496.0622447
0.043678447,496.0622447
0.043740667,496
0.043802887,496
0.043865107,495.3075439
0.043927327,495.3075439
0.043989547,495.3075439
0.044051767,495
0.044113987,495
0.044176207,495
0.044238427,494.5529179
0.044300647,494.5529179
0.044362867,494
0.044425087,494
0.044487307,493.7983667
0.044549527,493.0438906
0.044611747,493.0438906
0.044673967,492.2894896
0.044736187,492
0.044798407,492
0.044860627,491
0.044922847,491
0.044985067,490
0.045047287,490
0.045109507,489
0.045171727,489
0.045233947,488
0.045296167,488
0.045358387,487.0107939
0.045420607,487.0107939
0.045482827,487
0.045545047,486.2569973
0.045607267,484
0.045669487,483.9960642
0.045731707,481.7358179
0.045793927,481.7358179
0.045856147,481
0.045918367,480.2293701
0.045980587,480
0.046042807,480
0.046105027,479.4762614
0.046167247,479
0.046229467,478.7232297
0.046291687,478
0.046353907,477.970275
0.046416127,477.970275
0.046478347,477.970275
0.046540567,477.2173975
0.046602787,477
0.046665007,477
0.046727227,476.4645972
0.046789447,476.4645972
0.046851667,476
0.046913888,476
0.046976108,476
0.047038328,474.9592289
0.047100548,474.9592289
0.047162768,474.2066611
0.047224988,474
0.047287208,474
0.047349428,473
0.047411648,472.7017586
0.047473868,472
0.047536088,471.9494242
0.047598308,471.9494242
0.047660528,471.1971678
0.047722748,471
0.047784968,471
0.047847188,470.4449895
0.047909408,470.4449895
0.047971628,470
0.048033848,470
0.048096068,468.9408678
0.048158288,468.9408678
0.048220508,468.1889245
0.048282728,468.1889245
0.048344948,467.4370598
0.048407168,467.4370598
0.048469388,467
0.048531608,467
0.048593828,466.6852738
0.048656048,466.6852738
0.048718268,466.6852738
0.048780488,466
0.048842708,466
0.048904928,466
0.048967148,463.6789186
0.049029368,463.6789186
0.049091588,463
0.049153808,462
0.049216028,462
0.049278248,461.4249837
0.049340468,461
0.049402688,460.6738311
0.049464908,460
0.049527128,460
0.049589348,460
0.049651568,459.9227581
0.049713788,459.9227581
0.049776008,458.4208516
0.049838228,458.4208516
0.049900448,458.4208516
0.049962668,458.4208516
0.050024888,457.6700183
0.050087108,456.9192652
0.050149328,456.9192652
0.050211548,456.1685923
0.050273768,456.1685923
0.050335988,456
0.050398208,456
0.050460428,456
0.050522648,456
0.050584868,456
0.050647088,455.4179997
0.050709308,455.4179997
0.050771528,455.4179997
0.050833748,455.4179997
0.050895968,455
0.050958188,454.6674876
0.051020408,453.9170561
0.051082628,453.9170561
0.051144848,453.1667054
0.051207068,453
0.051269288,452
0.051331508,452
0.051393728,452
0.051455948,452
0.051518168,450.9161384
0.051580388,450.1661116
0.051642608,450
0.051704828,450
0.051767048,450
0.051829268,450
0.051891488,450
0.051953708,450
0.052015928,450
0.052078148,450
0.052140368,450
0.052202588,449.4161661
0.052264808,449.4161661
0.052327028,449
0.052389248,449
0.052451468,449
0.052513688,449
0.052575908,449
0.052638128,449
0.052700348,449
0.052762568,448.666302
0.052824788,448.666302
0.052887008,447.9165194
0.052949228,447.1668185
0.053011448,447.1668185
0.053073668,447
0.053135889,447
0.053198109,446.4171994
0.053260329,446
0.053322549,446
0.053384769,446
0.053446989,445.6676621
0.053509209,445.6676621
0.053571429,444.9182068
0.053633649,444.1688337
0.053695869,444
0.053758089,444
0.053820309,443.4195427
0.053882529,443.4195427
0.053944749,442.6703342
0.054006969,442.6703342
0.054069189,442.6703342
0.054131409,442
0.054193629,442
0.054255849,442
0.054318069,442
0.054380289,441.9212082
0.054442509,441.1721647
0.054504729,440.423204
0.054566949,440.423204
0.054629169,440
0.054691389,440
0.054753609,440
0.054815829,439.6743261
0.054878049,439
0.054940269,439
0.055002489,439
0.055064709,438.9255312
0.055126929,438.1768194
0.055189149,438
0.055251369,438
0.055313589,438
0.055375809,438
0.055438029,437
0.055500249,436.6796456
0.055562469,436.6796456
0.055624689,436.6796456
0.055686909,435.1828057
0.055749129,435.1828057
0.055811349,435.1828057
0.055873569,435
0.055935789,435
0.055998009,435
0.056060229,434
0.056122449,434
0.056184669,434
0.056246889,433.6863007
0.056309109,432.938174
0.056371329,432.938174
0.056433549,432.1901315
0.056495769,432.1901315
0.056557989,432
0.056620209,432
0.056682429,432
0.056744649,431.4421732
0.056806869,431.4421732
0.056869089,431.4421732
0.056931309,431
0.056993529,430.6942992
0.057055749,430.6942992
0.057117969,430
0.057180189,430
0.057242409,430
0.057304629,430
0.057366849,429.1988049
0.057429069,429.1988049
0.057491289,429
0.057553509,428
0.057615729,428
0.057677949,428
0.057740169,428
0.057802389,428
0.057864609,427.7036494
0.057926829,427.7036494
0.057989049,427
0.058051269,427
0.058113489,426
0.058175709,425.4615541
0.058237929,425
0.058300149,424.7143595
0.058362369,424
0.058424589,424
0.058486809,423.9672505
0.058549029,423.9672505
0.058611249,423.9672505
0.058673469,423.9672505
0.058735689,422
0.058797909,420.9796721
0.058860129,420.9796721
0.058922349,420.2329926
0.058984569,420
0.059046789,420
0.059109009,418.7398927
0.059171229,418.7398927
0.059233449,418.7398927
0.059295669,417.9934725
0.059357889,417
0.05942011,416
0.05948233,415.7547327
0.05954455,415.7547327
0.05960677,415
0.05966899,415
0.05973121,415
0.05979343,414.2626749
0.05985565,414
0.05991787,414
0.05998009,414
0.06004231,414
0.06010453,414
0.06016675,414
0.06022897,413.516777
0.06029119,413
0.06035341,412.7709666
0.06041563,412
0.06047785,411.2796089
0.06054007,411.2796089
0.06060229,411.2796089
0.06066451,410.5340619
0.06072673,410
0.06078895,410
0.06085117,410
0.06091339,410
0.06097561,410
0.06103783,410
0.06110005,409.788603
0.06116227,409.0432323
0.06122449,409
0.06128671,409
0.06134893,409
0.06141115,408.2979499
0.06147337,408.2979499
0.06153559,407.5527561
0.06159781,407.5527561
0.06166003,407.5527561
0.06172225,407
0.06178447,407
0.06184669,407
0.06190891,407
0.06197113,406
0.06203335,405.3177069
0.06209557,405.3177069
0.06215779,404.5728684
0.06222001,404.5728684
0.06228223,404.5728684
0.06234445,404.5728684
0.06240667,404
0.06246889,404
0.06253111,404
0.06259333,404
0.06265555,404
0.06271777,403.8281191
0.06277999,403.8281191
0.06284221,403.0834592
0.06290443,402.3388888
0.06296665,402.3388888
0.06302887,402.3388888
0.06309109,402
0.06315331,402
0.06321553,401.594408
0.06327775,401
0.06333997,400.850017
0.06340219,400.850017
0.06346441,400.1057159
0.06352663,400
0.06358885,400
0.06365107,400
0.06371329,400
0.06377551,400
0.06383773,400
0.06389995,400
0.06396217,400
0.06402439,400
0.06408661,400
0.06414883,400
0.06421105,400
0.06427327,399.3615049
0.06433549,399
0.06439771,397.8733536
0.06445993,397.1294136
0.06452215,397
0.06458437,397
0.06464659,396.3855644
0.06470881,396
0.06477103,396
0.06483325,396
0.06489547,396
0.06495769,396
0.06501991,395.6418059
0.06508213,395.6418059
0.06514435,395
0.06520657,393.4110767
0.06526879,393.4110767
0.06533101,393.4110767
0.06539323,393
0.06545545,393
0.06551767,393
0.06557989,393
0.065642111,392
0.065704331,391.9243807
0.065766551,391.9243807
0.065828771,391.1811702
0.065890991,391.1811702
0.065953211,391
0.066015431,390.4380515
0.066077651,390.4380515
0.066139871,390.4380515
0.066202091,390
0.066264311,390
0.066326531,390
0.066388751,389.6950248
0.066450971,389
0.066513191,388.9520903
0.066575411,388.9520903
0.066637631,388
0.066699851,388
0.066762071,387.4664984
0.066824291,386
0.066886511,386
0.066948731,386
0.067010951,386
0.067073171,385.9812769
0.067135391,385.2388055
0.067197611,385.2388055
0.067259831,385.2388055
0.067322051,384
0.067384271,384
0.067446491,383.7541421
0.067508711,383.7541421
0.067570931,383.7541421
0.067633151,383.7541421
0.067695371,383.0119504
0.067757591,383.0119504
0.067819811,383.0119504
0.067882031,383
0.067944251,383
0.068006471,383
0.068068691,383
0.068130911,382.2698523
0.068193131,382
0.068255351,382
0.068317571,381.5278478
0.068379791,380.7859373
0.068442011,380
0.068504231,380
0.068566451,380
0.068628671,380
0.068690891,380
0.068753111,380
0.068815331,379.3023984
0.068877551,379
0.068939771,379
0.069001991,379
0.069064211,378.5607704
0.069126431,378.5607704
0.069188651,378.5607704
0.069250871,377.819237
0.069313091,377.819237
0.069375311,377.0777982
0.069437531,377.0777982
0.069499751,377
0.069561971,377
0.069624191,377
0.069686411,376
0.069748631,376
0.069810851,376
0.069873071,376
0.069935291,375
0.069997511,375
0.070059731,374.112993
0.070121951,374.112993
0.070184171,374.112993
0.070246391,374.112993
0.070308611,374
0.070370831,373.37203
0.070433051,373
0.070495271,372.6311626
0.070557491,371.1497156
0.070619711,370.4091362
0.070681931,370.4091362
0.070744151,370.4091362
0.070806371,370
0.070868591,370
0.070930811,370
0.070993031,370
0.071055251,370
0.071117471,370
0.071179691,370
0.071241911,369.6686531
0.071304131,369.6686531
0.071366351,369.6686531
0.071428571,369.6686531
0.071490791,369.6686531
0.071553011,369
0.071615231,369
0.071677451,368.9282666
0.071739671,368.9282666
0.071801891,368.1879766
0.071864111,368
0.071926332,368
0.071988552,367.4477835
0.072050772,367.4477835
0.072112992,367.4477835
0.072175212,367.4477835
0.072237432,367
0.072299652,366.7076874
0.072361872,366
0.072424092,366
0.072486312,366
0.072548532,366
0.072610752,365.2277869
0.072672972,365.2277869
0.072735192,365.2277869
0.072797412,365.2277869
0.072859632,365.2277869
0.072921852,364.4879828
0.072984072,364
0.073046292,364
0.073108512,364
0.073170732,363.7482763
0.073232952,363.7482763
0.073295172,363.7482763
0.073357392,363.0086678
0.073419612,363.0086678
0.073481832,363
0.073544052,363
0.073606272,363
0.073668492,362.2691572
0.073730712,361.5297448
0.073792932,361.5297448
0.073855152,361
0.073917372,360.7904309
0.073979592,360.0512154
0.074041812,360
0.074104032,360
0.074166252,359.3120987
0.074228472,359.3120987
0.074290692,359
0.074352912,359
0.074415132,358.5730809
0.074477352,358.5730809
0.074539572,358
0.074601792,358
0.074664012,357.8341622
0.074726232,357.8341622
0.074788452,357.8341622
0.074850672,357.8341622
0.074912892,357.0953427
0.074975112,357.0953427
0.075037332,357
0.075099552,357
0.075161772,357
0.075223992,356.3566227
0.075286212,356.3566227
0.075348432,356.3566227
0.075410652,356.3566227
0.075472872,356
0.075535092,356
0.075597312,356
0.075659532,355.6180022
0.075721752,355.6180022
0.075783972,355.6180022
0.075846192,355.6180022
0.075908412,355
0.075970632,355
0.076032852,354.8794816
0.076095072,354.8794816
0.076157292,354.8794816
0.076219512,354.1410609
0.076281732,354.1410609
0.076343952,354
0.076406172,354
0.076468392,353.4027404
0.076530612,353
0.076592832,353
0.076655052,353
0.076717272,352.6645203
0.076779492,352.6645203
0.076841712,352
0.076903932,351.9264006
0.076966152,351.9264006
0.077028372,351.1883817
0.077090592,351.1883817
0.077152812,351
0.077215032,351
0.077277252,351
0.077339472,350.4504636
0.077401692,350
0.077463912,350
0.077526132,350
0.077588352,350
0.077650572,350
0.077712792,350
0.077775012,350
0.077837232,350
0.077899452,350
0.077961672,350
0.078023892,350
0.078086112,350
0.078148333,350
0.078210553,350
0.078272773,349.7126466
0.078334993,348.9749309
0.078397213,348.9749309
0.078459433,348.9749309
0.078521653,348.2373166
0.078583873,348.2373166
0.078646093,348
0.078708313,348
0.078770533,347.499804
0.078832753,347.499804
0.078894973,347
0.078957193,347
0.079019413,346.0250843
0.079081633,346.0250843
0.079143853,346.0250843
0.079206073,345.2878777
0.079268293,345
0.079330513,345
0.079392733,345
0.079454953,344.5507735
0.079517173,344.5507735
0.079579393,344.5507735
0.079641613,344
0.079703833,343.8137718
0.079766053,343.0768729
0.079828273,343.0768729
0.079890493,343.0768729
0.079952713,343
0.080014933,342.340077
0.080077153,342.340077
0.080139373,342.340077
0.080201593,342
0.080263813,341.6033842
0.080326033,341.6033842
0.080388253,341
0.080450473,341
0.080512693,340.8667947
0.080574913,340.1303089
0.080637133,340
0.080699353,340
0.080761573,340
0.080823793,339
0.080886013,338.6576485
0.080948233,338
0.081010453,337.9214743
0.081072673,337.9214743
0.081134893,337.1854046
0.081197113,337.1854046
0.081259333,337.1854046
0.081321553,337
0.081383773,337
0.081445993,337
0.081508213,337
0.081570433,337
0.081632653,337
0.081694873,336.4494393
0.081757093,336.4494393
0.081819313,336
0.081881533,335.7135788
0.081943753,335.7135788
0.082005973,335
0.082068193,335
0.082130413,335
0.082192633,334.2421727
0.082254853,334.2421727
0.082317073,334
0.082379293,334
0.082441513,334
0.082503733,333.5066275
0.082565953,333.5066275
0.082628173,333
0.082690393,332.7711878
0.082752613,332.0358539
0.082814833,332
0.082877053,331.3006259
0.082939273,331
0.083001493,330.5655041
0.083063713,330.5655041
0.083125933,330.5655041
0.083188153,330.5655041
0.083250373,330.5655041
0.083312593,330
0.083374813,330
0.083437033,330
0.083499253,330
0.083561473,330
0.083623693,329.0955796
0.083685913,329.0955796
0.083748133,329.0955796
0.083810353,329.0955796
0.083872573,329
0.083934793,329
0.083997013,329
0.084059233,328.3607774
0.084121453,328.3607774
0.084183673,328.3607774
0.084245893,328.3607774
0.084308113,328
0.084370333,328
0.084432554,328
0.084494774,328
0.084556994,327.6260822
0.084619214,327.6260822
0.084681434,327
0.084743654,326.8914941
0.084805874,326.1570134
0.084868094,326
0.084930314,326
0.084992534,326
0.085054754,325.4226403
0.085116974,325.4226403
0.085179194,325.4226403
0.085241414,325.4226403
0.085303634,325.4226403
0.085365854,325.4226403
0.085428074,325.4226403
0.085490294,325.4226403
0.085552514,325
0.085614734,325
0.085676954,325
0.085739174,325
0.085801394,324.688375
0.085863614,324.688375
0.085925834,324
0.085988054,324
0.086050274,324
0.086112494,324
0.086174714,323.9542177
0.086236934,323.9542177
0.086299154,323
0.086361374,323
0.086423594,322.486228
0.086485814,322.486228
0.086548034,322
0.086610254,322
